Date,AGG,SPY,QQQ,AAPL,BA,T,MGM,AMZN,IBM,TSLA,GOOG
2015-12-29,107.73999786376953,207.39999389648438,114.30000305175781,27.184999465942383,147.35000610351562,34.93000030517578,22.940000534057617,693.969970703125,139.77999877929688,47.4379997253418,776.5999755859375
2015-12-30,107.72000122070312,205.92999267578125,113.2699966430664,26.829999923706055,146.41000366210938,34.7400016784668,22.520000457763672,689.0700073242188,139.33999633789062,47.61800003051758,771.0
2015-12-31,108.01000213623047,203.8699951171875,111.86000061035156,26.315000534057617,144.58999633789062,34.40999984741211,22.719999313354492,675.8900146484375,137.6199951171875,48.00199890136719,758.8800048828125
2016-01-04,107.97000122070312,201.02000427246094,109.5,26.337499618530273,140.5,34.349998474121094,22.25,636.989990234375,135.9499969482422,44.68199920654297,741.8400268554688
2016-01-05,108.0199966430664,201.36000061035156,109.30999755859375,25.677499771118164,141.07000732421875,34.59000015258789,22.75,633.7899780273438,135.85000610351562,44.68600082397461,742.5800170898438
2016-01-06,108.43000030517578,198.82000732421875,108.26000213623047,25.174999237060547,138.8300018310547,34.060001373291016,22.389999389648438,632.6500244140625,135.1699981689453,43.80799865722656,743.6199951171875
2016-01-07,108.41999816894531,194.0500030517578,104.87000274658203,24.112499237060547,133.00999450683594,33.5099983215332,20.6200008392334,607.9400024414062,132.86000061035156,43.130001068115234,726.3900146484375
2016-01-08,108.66000366210938,191.9199981689453,104.01000213623047,24.239999771118164,129.99000549316406,33.540000915527344,20.489999771118164,607.0499877929688,131.6300048828125,42.20000076293945,714.469970703125
2016-01-11,108.3499984741211,192.11000061035156,104.33000183105469,24.63249969482422,130.2100067138672,33.95000076293945,20.829999923706055,617.739990234375,133.22999572753906,41.56999969482422,716.030029296875
2016-01-12,108.58999633789062,193.66000366210938,105.54000091552734,24.989999771118164,131.9199981689453,33.900001525878906,21.1299991607666,617.8900146484375,132.89999389648438,41.99399948120117,726.0700073242188
2016-01-13,108.83999633789062,188.8300018310547,101.9000015258789,24.34749984741211,128.1199951171875,33.7400016784668,20.020000457763672,581.8099975585938,131.1699981689453,40.0620002746582,700.5599975585938
2016-01-14,108.80000305175781,191.92999267578125,104.06999969482422,24.8799991607666,129.1999969482422,34.29999923706055,20.270000457763672,593.0,132.91000366210938,41.236000061035156,714.719970703125
2016-01-15,108.93000030517578,187.80999755859375,100.83999633789062,24.282499313354492,125.62999725341797,33.9900016784668,19.860000610351562,570.1799926757812,130.02999877929688,40.99800109863281,694.4500122070312
2016-01-19,108.81999969482422,188.05999755859375,101.05999755859375,24.165000915527344,126.05999755859375,34.5099983215332,19.6299991607666,574.47998046875,128.11000061035156,40.944000244140625,701.7899780273438
2016-01-20,108.91000366210938,185.64999389648438,100.75,24.197500228881836,122.13999938964844,33.900001525878906,19.110000610351562,571.77001953125,121.86000061035156,39.7400016784668,698.4500122070312
2016-01-21,108.76000213623047,186.69000244140625,100.8499984741211,24.075000762939453,123.4000015258789,34.540000915527344,19.020000457763672,575.02001953125,122.91000366210938,39.99399948120117,706.5900268554688
2016-01-22,108.83999633789062,190.52000427246094,103.7699966430664,25.354999542236328,124.61000061035156,35.13999938964844,19.34000015258789,596.3800048828125,122.5,40.5099983215332,725.25
2016-01-25,108.77999877929688,187.63999938964844,102.2300033569336,24.860000610351562,124.01000213623047,35.0,18.889999389648438,596.530029296875,122.08000183105469,39.2760009765625,711.6699829101562
2016-01-26,108.91999816894531,190.1999969482422,103.1500015258789,24.997499465942383,128.00999450683594,35.400001525878906,19.110000610351562,601.25,122.58999633789062,38.71200180053711,713.0399780273438
2016-01-27,108.94000244140625,188.1300048828125,100.58000183105469,23.354999542236328,116.58000183105469,35.47999954223633,19.469999313354492,583.3499755859375,120.95999908447266,37.61399841308594,699.989990234375
2016-01-28,109.02999877929688,189.11000061035156,102.0,23.522499084472656,118.01000213623047,35.529998779296875,19.280000686645508,635.3499755859375,122.22000122070312,37.939998626708984,730.9600219726562
2016-01-29,109.3499984741211,193.72000122070312,104.12999725341797,24.334999084472656,120.12999725341797,36.060001373291016,20.079999923706055,587.0,124.79000091552734,38.2400016784668,742.9500122070312
2016-02-01,108.98999786376953,193.64999389648438,104.41000366210938,24.107500076293945,121.55999755859375,36.18000030517578,20.049999237060547,574.8099975585938,124.83000183105469,39.38800048828125,752.0
2016-02-02,109.31999969482422,190.16000366210938,102.1500015258789,23.6200008392334,117.5199966430664,36.060001373291016,19.09000015258789,552.0999755859375,122.94000244140625,36.555999755859375,764.6500244140625
2016-02-03,109.30999755859375,191.3000030517578,101.66000366210938,24.087499618530273,121.87000274658203,36.720001220703125,18.549999237060547,531.0700073242188,124.72000122070312,34.69599914550781,726.9500122070312
2016-02-04,109.41999816894531,191.60000610351562,101.6500015258789,24.149999618530273,123.61000061035156,36.529998779296875,18.770000457763672,536.260009765625,127.6500015258789,35.066001892089844,708.010009765625
2016-02-05,109.31999969482422,187.9499969482422,98.12000274658203,23.5049991607666,122.55999755859375,36.880001068115234,17.8799991607666,502.1300048828125,128.57000732421875,32.52000045776367,683.5700073242188
2016-02-08,109.73999786376953,185.4199981689453,96.62000274658203,23.752500534057617,119.47000122070312,37.11000061035156,16.8700008392334,488.1000061035156,126.9800033569336,29.597999572753906,682.739990234375
2016-02-09,109.7300033569336,185.42999267578125,96.31999969482422,23.747499465942383,118.87999725341797,36.650001525878906,16.559999465942383,482.07000732421875,124.06999969482422,29.649999618530273,678.1099853515625
2016-02-10,110.0,185.27000427246094,96.69000244140625,23.5674991607666,116.36000061035156,36.43000030517578,17.170000076293945,490.4800109863281,120.19000244140625,28.733999252319336,684.1199951171875
2016-02-11,110.06999969482422,182.86000061035156,96.55000305175781,23.424999237060547,108.44000244140625,36.209999084472656,16.93000030517578,503.82000732421875,117.8499984741211,30.0939998626709,683.1099853515625
2016-02-12,109.7699966430664,186.6300048828125,98.0199966430664,23.497499465942383,108.62999725341797,36.470001220703125,18.110000610351562,507.0799865722656,121.04000091552734,30.20800018310547,682.4000244140625
2016-02-16,109.5,189.77999877929688,100.2300033569336,24.15999984741211,112.5999984741211,36.650001525878906,19.149999618530273,521.0999755859375,122.73999786376953,31.034000396728516,691.0
2016-02-17,109.44000244140625,192.8800048828125,102.5,24.530000686645508,116.33999633789062,36.63999938964844,20.06999969482422,534.0999755859375,126.0999984741211,33.736000061035156,708.4000244140625
2016-02-18,109.7699966430664,192.08999633789062,101.33000183105469,24.065000534057617,117.56999969482422,36.9900016784668,18.399999618530273,525.0,132.4499969482422,33.354000091552734,697.3499755859375
2016-02-19,109.79000091552734,192.0,101.62999725341797,24.010000228881836,115.16000366210938,36.56999969482422,18.059999465942383,534.9000244140625,133.0800018310547,33.316001892089844,700.9099731445312
2016-02-22,109.81999969482422,194.77999877929688,103.27999877929688,24.219999313354492,117.38999938964844,36.86000061035156,18.760000228881836,559.5,133.77000427246094,35.54800033569336,706.4600219726562
2016-02-23,109.83999633789062,192.32000732421875,101.58000183105469,23.672500610351562,116.9000015258789,36.7400016784668,18.219999313354492,552.9400024414062,132.39999389648438,35.44200134277344,695.8499755859375
2016-02-24,109.87999725341797,193.1999969482422,102.55000305175781,24.024999618530273,115.58999633789062,37.099998474121094,18.25,554.0399780273438,132.8000030517578,35.79999923706055,699.5599975585938
2016-02-25,110.16000366210938,195.5399932861328,103.55999755859375,24.190000534057617,116.81999969482422,37.369998931884766,18.34000015258789,555.1500244140625,134.5,37.486000061035156,705.75
2016-02-26,109.95999908447266,195.08999633789062,103.43000030517578,24.227500915527344,118.16000366210938,37.130001068115234,18.8700008392334,555.22998046875,132.02999877929688,38.06800079345703,705.0700073242188
2016-02-29,110.08999633789062,193.55999755859375,102.5,24.172500610351562,118.18000030517578,36.95000076293945,18.93000030517578,552.52001953125,131.02999877929688,38.38600158691406,697.77001953125
2016-03-01,109.54000091552734,198.11000061035156,105.79000091552734,25.13249969482422,119.95999908447266,37.38999938964844,19.93000030517578,579.0399780273438,134.3699951171875,37.27000045776367,718.8099975585938
2016-03-02,109.41999816894531,199.0,105.83000183105469,25.1875,119.6500015258789,37.689998626708984,20.270000457763672,580.2100219726562,136.3000030517578,37.667999267578125,718.8499755859375
2016-03-03,109.55000305175781,199.77999877929688,105.62999725341797,25.375,119.61000061035156,37.9900016784668,20.329999923706055,577.489990234375,137.8000030517578,39.14799880981445,712.4199829101562
2016-03-04,109.37999725341797,200.42999267578125,105.66999816894531,25.752500534057617,121.06999969482422,37.93000030517578,19.809999465942383,575.1400146484375,137.8000030517578,40.20800018310547,710.8900146484375
2016-03-07,109.3499984741211,200.58999633789062,105.0199966430664,25.467500686645508,122.9000015258789,38.130001068115234,19.81999969482422,562.7999877929688,140.14999389648438,41.05799865722656,695.1599731445312
2016-03-08,109.62000274658203,198.39999389648438,104.1500015258789,25.25749969482422,122.3499984741211,38.09000015258789,19.329999923706055,560.260009765625,139.07000732421875,40.52000045776367,693.969970703125
2016-03-09,109.56999969482422,199.3800048828125,104.81999969482422,25.280000686645508,122.86000061035156,37.97999954223633,20.049999237060547,559.469970703125,140.41000366210938,41.74399948120117,705.239990234375
2016-03-10,109.62000274658203,199.5399932861328,104.66000366210938,25.292499542236328,122.94000244140625,38.310001373291016,20.34000015258789,558.9299926757812,140.19000244140625,41.0359992980957,712.8200073242188
2016-03-11,109.41999816894531,202.75999450683594,106.48999786376953,25.565000534057617,124.62999725341797,38.36000061035156,20.809999465942383,569.6099853515625,142.36000061035156,41.5,726.8200073242188
2016-03-14,109.4800033569336,202.5,106.66999816894531,25.6299991607666,126.33999633789062,38.31999969482422,20.940000534057617,573.3699951171875,142.77999877929688,43.029998779296875,730.489990234375
2016-03-15,109.37999725341797,202.1699981689453,106.62999725341797,26.145000457763672,126.36000061035156,38.52000045776367,20.670000076293945,577.02001953125,142.9600067138672,43.667999267578125,728.3300170898438
2016-03-16,109.8499984741211,203.33999633789062,107.58000183105469,26.49250030517578,127.56999969482422,38.77000045776367,21.200000762939453,574.27001953125,144.7899932861328,44.38600158691406,736.0900268554688
2016-03-17,110.08000183105469,204.6300048828125,107.5199966430664,26.450000762939453,130.6999969482422,39.119998931884766,20.950000762939453,559.4400024414062,147.0399932861328,45.2760009765625,737.780029296875
2016-03-18,110.16999816894531,204.3800048828125,107.37000274658203,26.479999542236328,133.9600067138672,38.560001373291016,21.420000076293945,552.0800170898438,147.08999633789062,46.54800033569336,737.5999755859375
2016-03-21,109.93000030517578,204.6699981689453,107.79000091552734,26.477500915527344,135.86000061035156,38.91999816894531,20.969999313354492,553.97998046875,148.6300048828125,47.66400146484375,742.0900268554688
2016-03-22,109.86000061035156,204.55999755859375,108.12000274658203,26.68000030517578,135.1199951171875,38.630001068115234,21.239999771118164,560.47998046875,148.10000610351562,46.847999572753906,740.75
2016-03-23,110.0999984741211,203.2100067138672,107.2300033569336,26.532499313354492,132.86000061035156,38.540000915527344,20.760000228881836,569.6300048828125,145.39999389648438,44.51599884033203,738.0599975585938
2016-03-24,110.11000061035156,203.1199951171875,107.26000213623047,26.417499542236328,132.1199951171875,38.880001068115234,20.520000457763672,582.9500122070312,147.9499969482422,45.54999923706055,735.2999877929688
2016-03-28,110.19000244140625,203.24000549316406,107.11000061035156,26.297500610351562,131.2899932861328,39.06999969482422,20.450000762939453,579.8699951171875,148.39999389648438,46.051998138427734,733.530029296875
2016-03-29,110.5199966430664,205.1199951171875,108.83000183105469,26.920000076293945,130.8800048828125,39.45000076293945,21.219999313354492,593.8599853515625,149.3300018310547,46.0260009765625,744.77001953125
2016-03-30,110.4800033569336,206.02000427246094,109.36000061035156,27.389999389648438,128.5800018310547,39.369998931884766,21.290000915527344,598.6900024414062,148.41000366210938,45.37799835205078,750.530029296875
2016-03-31,110.83000183105469,205.52000427246094,109.19999694824219,27.247499465942383,126.94000244140625,39.16999816894531,21.440000534057617,593.6400146484375,151.4499969482422,45.95399856567383,744.9500122070312
2016-04-01,110.51000213623047,206.9199981689453,110.36000061035156,27.497499465942383,126.95999908447266,39.04999923706055,21.920000076293945,598.5,152.52000427246094,47.518001556396484,749.9099731445312
2016-04-04,110.62000274658203,206.25,109.94000244140625,27.780000686645508,126.33999633789062,39.36000061035156,21.6200008392334,593.1900024414062,152.07000732421875,49.39799880981445,745.2899780273438
2016-04-05,110.7699966430664,204.19000244140625,108.87999725341797,27.452499389648438,127.02999877929688,39.189998626708984,21.270000457763672,586.1400146484375,150.0,51.09400177001953,737.7999877929688
2016-04-06,110.75,206.4199981689453,110.66999816894531,27.739999771118164,127.93000030517578,38.63999938964844,21.360000610351562,602.0800170898438,150.02000427246094,53.08399963378906,745.6900024414062
2016-04-07,110.98999786376953,203.9499969482422,109.08000183105469,27.135000228881836,127.0,38.59000015258789,21.670000076293945,591.4299926757812,148.25,51.439998626708984,740.280029296875
2016-04-08,110.87999725341797,204.5,109.0,27.165000915527344,127.87999725341797,38.5,22.389999389648438,594.5999755859375,149.35000610351562,50.013999938964844,739.1500244140625
2016-04-11,110.95999908447266,204.02000427246094,108.5999984741211,27.2549991607666,127.91000366210938,38.38999938964844,22.059999465942383,595.9299926757812,149.25,49.98400115966797,736.0999755859375
2016-04-12,110.77999877929688,205.9199981689453,109.51000213623047,27.610000610351562,129.47000122070312,38.66999816894531,22.649999618530273,603.1699829101562,149.6300048828125,49.56399917602539,743.0900268554688
2016-04-13,110.83000183105469,208.0,110.91000366210938,28.010000228881836,131.13999938964844,38.25,23.100000381469727,614.8200073242188,151.22999572753906,50.90599822998047,751.719970703125
2016-04-14,110.63999938964844,208.00999450683594,110.91999816894531,28.024999618530273,130.85000610351562,38.41999816894531,22.809999465942383,620.75,151.16000366210938,50.37200164794922,753.2000122070312
2016-04-15,110.94999694824219,207.77999877929688,110.63999938964844,27.462499618530273,131.1300048828125,38.47999954223633,22.790000915527344,625.8900146484375,151.72000122070312,50.902000427246094,759.0
2016-04-18,110.94000244140625,209.24000549316406,111.2300033569336,26.8700008392334,131.97000122070312,38.650001525878906,22.8700008392334,635.3499755859375,152.52999877929688,50.7760009765625,766.6099853515625
2016-04-19,110.93000030517578,209.89999389648438,110.55000305175781,26.727500915527344,132.67999267578125,38.91999816894531,23.030000686645508,627.9000244140625,144.0,49.4739990234375,753.9299926757812
2016-04-20,110.66000366210938,210.10000610351562,110.63999938964844,26.782499313354492,130.57000732421875,38.720001220703125,22.790000915527344,632.989990234375,146.11000061035156,49.99399948120117,752.6699829101562
2016-04-21,110.51000213623047,208.97000122070312,110.6500015258789,26.49250030517578,130.74000549316406,37.86000061035156,22.290000915527344,631.0,149.3000030517578,49.65800094604492,759.1400146484375
2016-04-22,110.5199966430664,208.97000122070312,108.9800033569336,26.420000076293945,131.0500030517578,38.06999969482422,22.170000076293945,620.5,148.5,50.75,718.77001953125
2016-04-25,110.4000015258789,208.61000061035156,108.9800033569336,26.270000457763672,130.75,38.209999084472656,21.760000228881836,626.2000122070312,148.80999755859375,50.36399841308594,723.1500244140625
2016-04-26,110.3499984741211,208.9199981689453,108.44999694824219,26.087499618530273,133.24000549316406,38.09000015258789,21.84000015258789,616.8800048828125,149.0800018310547,50.74800109863281,708.1400146484375
2016-04-27,110.68000030517578,209.35000610351562,107.58000183105469,24.454999923706055,137.0800018310547,38.720001220703125,21.93000030517578,606.5700073242188,150.47000122070312,50.29399871826172,705.8400268554688
2016-04-28,110.9000015258789,207.4499969482422,106.27999877929688,23.707500457763672,134.8000030517578,38.63999938964844,21.350000381469727,602.0,147.07000732421875,49.54199981689453,691.02001953125
2016-04-29,110.88999938964844,206.3300018310547,105.72000122070312,23.434999465942383,134.8000030517578,38.81999969482422,21.299999237060547,659.5900268554688,145.94000244140625,48.152000427246094,693.010009765625
2016-05-02,110.61000061035156,207.97000122070312,106.72000122070312,23.40999984741211,134.00999450683594,39.099998474121094,21.670000076293945,683.8499755859375,145.27000427246094,48.36000061035156,698.2100219726562
2016-05-03,110.80999755859375,206.16000366210938,105.7300033569336,23.795000076293945,132.49000549316406,38.90999984741211,21.440000534057617,671.3200073242188,144.1300048828125,46.4640007019043,692.3599853515625
2016-05-04,110.86000061035156,205.00999450683594,105.05000305175781,23.547500610351562,130.88999938964844,38.880001068115234,21.469999313354492,670.9000244140625,144.25,44.512001037597656,695.7000122070312
2016-05-05,111.13999938964844,204.97000122070312,105.0199966430664,23.309999465942383,132.0800018310547,38.7400016784668,21.8700008392334,659.0900268554688,146.47000122070312,42.305999755859375,701.4299926757812
2016-05-06,110.97000122070312,205.72000122070312,105.58000183105469,23.18000030517578,133.25999450683594,38.9900016784668,22.010000228881836,673.9500122070312,147.2899932861328,42.986000061035156,711.1199951171875
2016-05-09,111.04000091552734,205.88999938964844,105.87999725341797,23.197500228881836,132.10000610351562,38.86000061035156,21.850000381469727,679.75,147.33999633789062,41.784000396728516,712.9000244140625
2016-05-10,111.08999633789062,208.4499969482422,107.33000183105469,23.354999542236328,134.72000122070312,39.310001373291016,22.579999923706055,703.0700073242188,149.97000122070312,41.737998962402344,723.1799926757812
2016-05-11,111.08999633789062,206.5,106.36000061035156,23.127500534057617,133.0,39.18000030517578,22.010000228881836,713.22998046875,148.9499969482422,41.79199981689453,715.2899780273438
2016-05-12,110.98999786376953,206.55999755859375,105.88999938964844,22.584999084472656,134.4199981689453,39.54999923706055,21.940000534057617,717.9299926757812,148.83999633789062,41.45600128173828,713.3099975585938
2016-05-13,111.19999694824219,204.75999450683594,105.5,22.6299991607666,132.1199951171875,39.150001525878906,21.6299991607666,709.9199829101562,147.72000122070312,41.52199935913086,710.8300170898438
2016-05-16,111.01000213623047,206.77999877929688,106.81999969482422,23.469999313354492,134.13999938964844,39.279998779296875,22.079999923706055,710.6599731445312,149.4600067138672,41.65800094604492,716.489990234375
2016-05-17,110.86000061035156,204.85000610351562,105.4800033569336,23.372499465942383,132.55999755859375,39.11000061035156,21.979999542236328,695.27001953125,148.0,40.93199920654297,706.22998046875
2016-05-18,110.4000015258789,204.91000366210938,105.86000061035156,23.639999389648438,130.99000549316406,38.45000076293945,21.700000762939453,697.4500122070312,147.33999633789062,42.23400115966797,706.6300048828125
2016-05-19,110.47000122070312,204.1999969482422,105.30999755859375,23.549999237060547,128.0800018310547,38.439998626708984,21.510000228881836,698.52001953125,144.92999267578125,43.04199981689453,700.3200073242188
2016-05-20,110.54000091552734,205.49000549316406,106.47000122070312,23.80500030517578,127.38999938964844,38.45000076293945,21.760000228881836,702.7999877929688,147.25,44.055999755859375,709.739990234375
2016-05-23,110.5199966430664,205.2100067138672,106.33000183105469,24.107500076293945,127.58000183105469,38.31999969482422,22.1299991607666,696.75,146.77000427246094,43.24399948120117,704.239990234375
2016-05-24,110.45999908447266,207.8699951171875,108.45999908447266,24.475000381469727,127.5,38.5,22.670000076293945,704.2000122070312,148.30999755859375,43.582000732421875,720.0900268554688
2016-05-25,110.4800033569336,209.27999877929688,109.23999786376953,24.905000686645508,128.86000061035156,38.619998931884766,22.799999237060547,708.3499755859375,151.69000244140625,43.91600036621094,725.27001953125
2016-05-26,110.6500015258789,209.33999633789062,109.55999755859375,25.102500915527344,129.30999755859375,38.84000015258789,22.510000228881836,714.9099731445312,152.44000244140625,45.02399826049805,724.1199951171875
2016-05-27,110.62999725341797,210.24000549316406,110.12999725341797,25.087499618530273,129.22000122070312,38.9900016784668,22.93000030517578,712.239990234375,152.83999633789062,44.608001708984375,732.6599731445312
2016-05-31,110.69999694824219,209.83999633789062,110.33999633789062,24.96500015258789,126.1500015258789,39.150001525878906,22.850000381469727,722.7899780273438,153.74000549316406,44.645999908447266,735.719970703125
2016-06-01,110.41999816894531,210.27000427246094,110.3499984741211,24.614999771118164,126.41000366210938,38.72999954223633,23.420000076293945,719.4400024414062,152.50999450683594,43.9119987487793,734.1500244140625
2016-06-02,110.69999694824219,210.91000366210938,110.58000183105469,24.43000030517578,126.8499984741211,38.84000015258789,24.100000381469727,728.239990234375,153.5,43.79199981689453,730.4000244140625
2016-06-03,111.30000305175781,210.27999877929688,110.05999755859375,24.479999542236328,127.37999725341797,39.209999084472656,24.059999465942383,725.5399780273438,152.88999938964844,43.79800033569336,722.3400268554688
2016-06-06,111.1500015258789,211.35000610351562,110.45999908447266,24.657499313354492,131.89999389648438,39.34000015258789,24.399999618530273,726.72998046875,152.72999572753906,44.13600158691406,716.5499877929688
2016-06-07,111.25,211.67999267578125,110.18000030517578,24.75749969482422,131.92999267578125,39.790000915527344,24.649999618530273,723.739990234375,153.3300018310547,46.46799850463867,716.6500244140625
2016-06-08,111.29000091552734,212.3699951171875,110.37000274658203,24.735000610351562,133.0,39.86000061035156,24.969999313354492,726.6400146484375,154.0,47.104000091552734,728.280029296875
2016-06-09,111.37000274658203,212.0800018310547,110.19000244140625,24.912500381469727,133.10000610351562,40.09000015258789,25.09000015258789,727.6500244140625,153.4199981689453,45.87200164794922,728.5800170898438
2016-06-10,111.5199966430664,210.07000732421875,108.94000244140625,24.707500457763672,131.13999938964844,40.33000183105469,24.549999237060547,717.9099731445312,152.3699951171875,43.757999420166016,719.4099731445312
2016-06-13,111.61000061035156,208.4499969482422,108.02999877929688,24.334999084472656,129.9199981689453,40.189998626708984,24.1200008392334,715.239990234375,151.27999877929688,43.57400131225586,718.3599853515625
2016-06-14,111.55999755859375,208.0399932861328,108.02999877929688,24.364999771118164,130.5,40.380001068115234,24.049999237060547,719.2999877929688,151.05999755859375,42.992000579833984,718.27001953125
2016-06-15,111.80000305175781,207.75,107.72000122070312,24.28499984741211,130.16000366210938,40.290000915527344,24.520000457763672,714.260009765625,150.67999267578125,43.540000915527344,718.9199829101562
2016-06-16,111.87000274658203,208.3699951171875,108.04000091552734,24.387500762939453,129.3699951171875,40.4900016784668,24.15999984741211,717.510009765625,151.05999755859375,43.58599853515625,710.3599853515625
2016-06-17,111.79000091552734,206.52000427246094,106.48999786376953,23.832500457763672,129.82000732421875,40.72999954223633,24.610000610351562,706.3900146484375,151.99000549316406,43.09400177001953,691.719970703125
2016-06-20,111.4800033569336,207.85000610351562,107.16000366210938,23.774999618530273,132.75,40.779998779296875,24.280000686645508,714.010009765625,153.61000061035156,43.939998626708984,693.7100219726562
2016-06-21,111.4000015258789,208.44000244140625,107.5,23.977500915527344,131.52000427246094,41.06999969482422,24.530000686645508,715.8200073242188,154.0500030517578,43.922000885009766,695.9400024414062
2016-06-22,111.47000122070312,208.10000610351562,107.23999786376953,23.887500762939453,131.77000427246094,41.29999923706055,24.31999969482422,710.5999755859375,152.9199981689453,39.332000732421875,697.4600219726562
2016-06-23,111.27999877929688,210.80999755859375,108.7699966430664,24.024999618530273,133.5500030517578,41.880001068115234,24.479999542236328,722.0800170898438,155.35000610351562,39.279998779296875,701.8699951171875
2016-06-24,111.87999725341797,203.24000549316406,104.29000091552734,23.350000381469727,126.5199966430664,41.52000045776367,22.90999984741211,698.9600219726562,146.58999633789062,38.630001068115234,675.219970703125
2016-06-27,112.33000183105469,199.60000610351562,102.22000122070312,23.010000228881836,122.69999694824219,42.029998779296875,21.540000915527344,691.3599853515625,143.5,39.709999084472656,668.260009765625
2016-06-28,112.47000122070312,203.1999969482422,104.45999908447266,23.397499084472656,123.88999938964844,42.02000045776367,22.09000015258789,707.9500122070312,145.6999969482422,40.358001708984375,680.0399780273438
2016-06-29,112.38999938964844,206.66000366210938,106.30999755859375,23.600000381469727,126.98999786376953,42.540000915527344,22.739999771118164,715.5999755859375,148.4600067138672,42.03799819946289,684.1099853515625
2016-06-30,112.62000274658203,209.47999572753906,107.54000091552734,23.899999618530273,129.8699951171875,43.209999084472656,22.6299991607666,715.6199951171875,151.77999877929688,42.45600128173828,692.0999755859375
2016-07-01,112.6500015258789,209.9199981689453,108.08000183105469,23.97249984741211,129.69000244140625,43.470001220703125,22.780000686645508,725.6799926757812,152.35000610351562,43.29999923706055,699.2100219726562
2016-07-05,112.94999694824219,208.41000366210938,107.41999816894531,23.747499465942383,126.97000122070312,43.349998474121094,22.549999237060547,728.0999755859375,151.67999267578125,42.79600143432617,694.9500122070312
2016-07-06,113.16000366210938,209.66000366210938,108.30000305175781,23.88249969482422,126.95999908447266,43.099998474121094,22.950000762939453,737.6099853515625,152.3699951171875,42.88800048828125,697.77001953125
2016-07-07,113.08000183105469,209.52999877929688,108.62000274658203,23.985000610351562,127.16999816894531,42.29999923706055,22.979999542236328,736.5700073242188,152.60000610351562,43.1879997253418,695.3599853515625
2016-07-08,113.25,212.64999389648438,110.30000305175781,24.170000076293945,130.08999633789062,42.61000061035156,22.959999084472656,745.8099975585938,154.4600067138672,43.35599899291992,705.6300048828125
2016-07-11,112.94999694824219,213.39999389648438,110.93000030517578,24.2450008392334,132.0399932861328,42.5099983215332,22.989999771118164,753.780029296875,155.3300018310547,44.95600128173828,715.0900268554688
2016-07-12,112.61000061035156,214.9499969482422,111.48999786376953,24.354999542236328,130.80999755859375,42.40999984741211,23.270000457763672,748.2100219726562,157.0399932861328,44.93000030517578,720.6400146484375
2016-07-13,112.7699966430664,214.9199981689453,111.22000122070312,24.217500686645508,130.11000061035156,42.59000015258789,23.1299991607666,742.6300048828125,158.02000427246094,44.50600051879883,716.97998046875
2016-07-14,112.66999816894531,216.1199951171875,111.9800033569336,24.697500228881836,131.5500030517578,42.77000045776367,23.290000915527344,741.2000122070312,160.27999877929688,44.305999755859375,720.9500122070312
2016-07-15,112.26000213623047,215.8300018310547,111.80000305175781,24.69499969482422,132.38999938964844,42.88999938964844,23.34000015258789,735.4400024414062,159.77999877929688,44.08000183105469,719.8499755859375
2016-07-18,112.27999877929688,216.41000366210938,112.54000091552734,24.957500457763672,133.42999267578125,42.849998474121094,23.389999389648438,736.0700073242188,159.86000061035156,45.25,733.780029296875
2016-07-19,112.51000213623047,216.19000244140625,112.12999725341797,24.967500686645508,134.66000366210938,42.77000045776367,23.149999618530273,739.9500122070312,159.5800018310547,45.051998138427734,736.9600219726562
2016-07-20,112.41000366210938,217.08999633789062,113.44000244140625,24.989999771118164,134.72000122070312,42.709999084472656,23.5,745.719970703125,161.36000061035156,45.672000885009766,741.1900024414062
2016-07-21,112.51000213623047,216.27000427246094,113.18000030517578,24.857500076293945,133.52999877929688,42.52000045776367,23.170000076293945,744.4299926757812,160.4499969482422,44.099998474121094,738.6300048828125
2016-07-22,112.52999877929688,217.24000549316406,113.6500015258789,24.665000915527344,133.47000122070312,43.11000061035156,23.190000534057617,744.8599853515625,162.07000732421875,44.45399856567383,742.739990234375
2016-07-25,112.4000015258789,216.64999389648438,113.66000366210938,24.334999084472656,132.94000244140625,42.939998626708984,23.31999969482422,739.6099853515625,162.64999389648438,46.00199890136719,739.77001953125
2016-07-26,112.4000015258789,216.75,113.79000091552734,24.167499542236328,134.85000610351562,42.380001068115234,24.010000228881836,735.5900268554688,162.1199951171875,45.902000427246094,738.4199829101562
2016-07-27,112.7300033569336,216.52000427246094,114.58000183105469,25.737499237060547,135.9600067138672,42.7599983215332,23.81999969482422,736.6699829101562,161.8300018310547,45.698001861572266,741.77001953125
2016-07-28,112.72000122070312,216.77000427246094,114.9800033569336,26.084999084472656,133.00999450683594,42.58000183105469,24.229999542236328,752.6099853515625,161.3699951171875,46.12200164794922,745.9099731445312
2016-07-29,113.0199966430664,217.1199951171875,115.2300033569336,26.052499771118164,133.66000366210938,43.290000915527344,23.979999542236328,758.8099975585938,160.6199951171875,46.95800018310547,768.7899780273438
2016-08-01,112.55000305175781,216.94000244140625,115.83999633789062,26.512500762939453,133.2100067138672,43.18000030517578,23.959999084472656,767.739990234375,161.4499969482422,46.00199890136719,772.8800048828125
2016-08-02,112.22000122070312,215.5500030517578,114.95999908447266,26.1200008392334,131.60000610351562,43.15999984741211,23.799999237060547,760.5800170898438,160.5800018310547,45.439998626708984,771.0700073242188
