Date,AAPL,AGG,AMZN,BA,GOOG,IBM,MGM,QQQ,SPY,T
2014-12-22,28.235000610351562,110.44999694824219,306.5400085449219,128.22000122070312,523.4329223632812,161.44000244140625,20.280000686645508,104.58000183105469,207.47000122070312,33.849998474121094
2014-12-23,28.135000228881836,109.94000244140625,306.2900085449219,130.02999877929688,529.1372680664062,162.24000549316406,20.940000534057617,104.20999908447266,207.75,34.029998779296875
2014-12-24,28.002500534057617,109.69000244140625,303.0299987792969,131.24000549316406,527.322265625,161.82000732421875,20.770000457763672,104.30000305175781,207.77000427246094,33.959999084472656
2014-12-26,28.497499465942383,109.73999786376953,309.0899963378906,131.6300048828125,532.5678100585938,162.33999633789062,21.110000610351562,105.04000091552734,208.44000244140625,34.16999816894531
2014-12-29,28.477500915527344,109.97000122070312,312.0400085449219,132.2899932861328,528.8779907226562,160.50999450683594,21.479999542236328,105.0199966430664,208.72000122070312,34.11000061035156
2014-12-30,28.1299991607666,110.08999633789062,310.29998779296875,131.8300018310547,528.9677124023438,160.0500030517578,21.450000762939453,104.31999969482422,207.60000610351562,34.08000183105469
2014-12-31,27.594999313354492,110.12000274658203,310.3500061035156,129.97999572753906,524.958740234375,160.44000244140625,21.3799991607666,103.25,205.5399932861328,33.59000015258789
2015-01-02,27.332500457763672,110.43000030517578,308.5199890136719,129.9499969482422,523.3731079101562,162.05999755859375,21.020000457763672,102.94000244140625,205.42999267578125,33.869998931884766
2015-01-05,26.5625,110.66999816894531,302.19000244140625,129.0500030517578,512.4630126953125,159.50999450683594,20.440000534057617,101.43000030517578,201.72000122070312,33.54999923706055
2015-01-06,26.565000534057617,110.94999694824219,295.2900085449219,127.52999877929688,500.58563232421875,156.07000732421875,19.65999984741211,100.06999969482422,199.82000732421875,33.599998474121094
2015-01-07,26.9375,110.93000030517578,298.4200134277344,129.50999450683594,499.7279968261719,155.0500030517578,20.43000030517578,101.36000061035156,202.30999755859375,33.16999816894531
2015-01-08,27.97249984741211,110.76000213623047,300.4599914550781,131.8000030517578,501.3036804199219,158.4199981689453,20.719999313354492,103.30000305175781,205.89999389648438,33.5
2015-01-09,28.002500534057617,111.02999877929688,296.92999267578125,131.5399932861328,494.8114929199219,159.11000061035156,20.510000228881836,102.62000274658203,204.25,33.400001525878906
2015-01-12,27.3125,111.12000274658203,291.4100036621094,130.8699951171875,491.201416015625,156.44000244140625,20.219999313354492,101.55000305175781,202.64999389648438,33.4900016784668
2015-01-13,27.55500030517578,111.1500015258789,294.739990234375,131.1699981689453,494.82147216796875,156.80999755859375,20.350000381469727,101.5199966430664,202.0800018310547,33.4900016784668
2015-01-14,27.450000762939453,111.41999816894531,293.2699890136719,130.3800048828125,499.4986267089844,155.8000030517578,20.229999542236328,100.95999908447266,200.86000061035156,33.33000183105469
2015-01-15,26.704999923706055,111.93000030517578,286.95001220703125,130.13999938964844,500.4161071777344,154.57000732421875,20.239999771118164,99.6500015258789,199.02000427246094,33.2599983215332
2015-01-16,26.497499465942383,111.5,290.739990234375,130.77999877929688,506.6888732910156,157.13999938964844,20.010000228881836,100.81999969482422,201.6300048828125,33.79999923706055
2015-01-20,27.18000030517578,111.69000244140625,289.44000244140625,131.22000122070312,505.5121154785156,156.9499969482422,19.1299991607666,101.62000274658203,202.05999755859375,33.95000076293945
2015-01-21,27.387500762939453,111.48999786376953,297.25,132.41000366210938,516.6216430664062,152.08999633789062,19.239999771118164,102.13999938964844,203.0800018310547,34.0
2015-01-22,28.100000381469727,111.43000030517578,310.32000732421875,135.63999938964844,532.9268188476562,155.38999938964844,19.889999389648438,104.02999877929688,206.10000610351562,33.790000915527344
2015-01-23,28.2450008392334,111.70999908447266,312.3900146484375,134.6199951171875,538.4716186523438,155.8699951171875,20.0,104.26000213623047,204.97000122070312,33.369998931884766
2015-01-26,28.274999618530273,111.66000366210938,309.6600036621094,134.07000732421875,533.74462890625,156.36000061035156,20.889999389648438,104.13999938964844,205.4499969482422,33.18000030517578
2015-01-27,27.28499984741211,111.5999984741211,306.75,132.47999572753906,517.2100219726562,153.6699981689453,20.860000610351562,101.44000244140625,202.74000549316406,32.810001373291016
2015-01-28,28.827499389648438,112.06999969482422,303.9100036621094,139.63999938964844,508.6036376953125,151.5500030517578,20.31999969482422,100.91999816894531,200.13999938964844,32.68000030517578
2015-01-29,29.725000381469727,111.9800033569336,311.7799987792969,147.77999877929688,509.2618103027344,155.47999572753906,20.18000030517578,101.88999938964844,201.99000549316406,32.959999084472656
2015-01-30,29.290000915527344,112.37999725341797,354.5299987792969,145.3699951171875,533.0565185546875,153.30999755859375,19.479999542236328,101.0999984741211,199.4499969482422,32.91999816894531
2015-02-02,29.657499313354492,112.19999694824219,364.4700012207031,146.25999450683594,527.0330200195312,154.66000366210938,19.739999771118164,101.9800033569336,201.9199981689453,33.560001373291016
2015-02-03,29.662500381469727,111.7699966430664,363.54998779296875,147.33999633789062,527.7909545898438,158.47000122070312,20.459999084472656,102.95999908447266,204.83999633789062,34.34000015258789
2015-02-04,29.889999389648438,111.94000244140625,364.75,147.22000122070312,521.3286743164062,156.9600067138672,19.8700008392334,102.87000274658203,204.05999755859375,34.40999984741211
2015-02-05,29.985000610351562,111.70999908447266,373.8900146484375,148.60000610351562,526.135498046875,157.91000366210938,20.329999923706055,103.76000213623047,206.1199951171875,34.540000915527344
2015-02-06,29.732500076293945,111.05999755859375,374.2799987792969,148.0,529.546142578125,156.72000122070312,19.959999084472656,103.12999725341797,205.5500030517578,34.869998931884766
2015-02-09,29.93000030517578,111.04000091552734,370.55999755859375,147.5800018310547,526.3848266601562,155.75,19.59000015258789,102.80000305175781,204.6300048828125,34.63999938964844
2015-02-10,30.5049991607666,110.91999816894531,373.0,148.0399932861328,535.4698486328125,158.55999755859375,20.739999771118164,104.4000015258789,206.80999755859375,34.849998474121094
2015-02-11,31.219999313354492,110.87000274658203,375.1400146484375,147.9199981689453,534.5025024414062,158.1999969482422,20.75,104.77999877929688,206.92999267578125,34.38999938964844
2015-02-12,31.614999771118164,110.88999938964844,377.1700134277344,148.08999633789062,541.4434814453125,158.52000427246094,21.239999771118164,106.0,208.9199981689453,34.61000061035156
2015-02-13,31.770000457763672,110.76000213623047,381.8299865722656,149.72999572753906,547.5068359375,160.39999389648438,21.459999084472656,106.91000366210938,209.77999877929688,34.65999984741211
2015-02-17,31.957500457763672,110.30999755859375,375.42999267578125,149.9199981689453,541.3536987304688,160.9600067138672,21.8700008392334,107.01000213623047,210.11000061035156,34.709999084472656
2015-02-18,32.18000030517578,110.62000274658203,373.3699951171875,151.1699981689453,538.2222900390625,162.19000244140625,22.299999237060547,107.16000366210938,210.1300048828125,34.4900016784668
2015-02-19,32.11249923706055,110.52999877929688,379.0,153.75,541.3836059570312,163.88999938964844,22.440000534057617,107.69000244140625,209.97999572753906,34.09000015258789
2015-02-20,32.375,110.55000305175781,383.6600036621094,158.30999755859375,537.474365234375,163.64999389648438,22.6299991607666,108.41000366210938,211.24000549316406,34.08000183105469
2015-02-23,33.25,110.75,380.1400146484375,154.74000549316406,530.45361328125,162.91000366210938,22.549999237060547,108.5199966430664,211.2100067138672,33.849998474121094
2015-02-24,33.04249954223633,111.23999786376953,378.5899963378906,154.3800048828125,534.6221923828125,164.8300018310547,21.8799991607666,108.5999984741211,211.80999755859375,34.04999923706055
2015-02-25,32.1974983215332,111.31999969482422,385.3699951171875,153.00999450683594,542.3809204101562,162.80999755859375,21.969999313354492,108.33000183105469,211.6300048828125,34.209999084472656
2015-02-26,32.60499954223633,110.91999816894531,384.79998779296875,151.72999572753906,553.9591064453125,160.8699951171875,21.950000762939453,108.87999725341797,211.3800048828125,34.5
2015-02-27,32.1150016784668,111.19999694824219,380.1600036621094,150.85000610351562,556.87109375,161.94000244140625,21.729999542236328,108.4000015258789,210.66000366210938,34.560001373291016
2015-03-02,32.272499084472656,110.44999694824219,385.6600036621094,153.8000030517578,569.7756958007812,160.47999572753906,21.8700008392334,109.37999725341797,211.99000549316406,34.63999938964844
2015-03-03,32.34000015258789,110.30999755859375,384.6099853515625,155.57000732421875,572.0693969726562,161.02999877929688,22.020000457763672,108.87000274658203,211.1199951171875,34.40999984741211
2015-03-04,32.1349983215332,110.37000274658203,382.7200012207031,154.35000610351562,571.8001098632812,159.4199981689453,22.079999923706055,108.44999694824219,210.22999572753906,34.0
2015-03-05,31.602500915527344,110.41999816894531,387.8299865722656,154.47000122070312,573.7547607421875,161.17999267578125,21.93000030517578,108.63999938964844,210.4600067138672,34.0
2015-03-06,31.649999618530273,109.69999694824219,380.0899963378906,153.1199951171875,566.1306762695312,158.5,21.6200008392334,107.41000366210938,207.5,33.47999954223633
2015-03-09,31.78499984741211,109.9800033569336,378.55999755859375,154.75,567.29248046875,160.77000427246094,20.90999984741211,107.72000122070312,208.36000061035156,33.349998474121094
2015-03-10,31.127500534057617,110.23999786376953,369.510009765625,152.4199981689453,553.4904174804688,157.80999755859375,20.030000686645508,105.72000122070312,204.97999572753906,32.779998779296875
2015-03-11,30.559999465942383,110.45999908447266,366.3699951171875,151.1699981689453,549.6708984375,156.8000030517578,19.59000015258789,105.11000061035156,204.5,32.619998931884766
2015-03-12,31.112499237060547,110.55000305175781,374.239990234375,152.0399932861328,553.989013671875,157.97999572753906,19.719999313354492,105.80000305175781,207.10000610351562,33.130001068115234
2015-03-13,30.897499084472656,110.33999633789062,370.5799865722656,151.57000732421875,545.8214721679688,154.27999877929688,19.40999984741211,105.33999633789062,205.8300018310547,32.7599983215332
2015-03-16,31.237499237060547,110.58000183105469,373.3500061035156,153.6699981689453,552.9917602539062,157.0800018310547,19.65999984741211,106.69999694824219,208.5800018310547,33.060001373291016
2015-03-17,31.760000228881836,110.55999755859375,371.9200134277344,154.50999450683594,549.331787109375,156.9600067138672,21.739999771118164,106.87000274658203,207.9600067138672,32.900001525878906
2015-03-18,32.11750030517578,111.37000274658203,375.1400146484375,155.72999572753906,557.9680786132812,159.80999755859375,22.520000457763672,107.91999816894531,210.4600067138672,33.59000015258789
2015-03-19,31.875,110.9800033569336,373.239990234375,154.11000061035156,556.4622192382812,159.80999755859375,22.850000381469727,108.08000183105469,209.5,33.20000076293945
2015-03-20,31.475000381469727,111.31999969482422,378.489990234375,154.5,558.8257446289062,162.8800048828125,22.6200008392334,108.52999877929688,210.41000366210938,33.22999954223633
2015-03-23,31.802499771118164,111.33999633789062,375.1099853515625,152.80999755859375,557.2799682617188,164.6300048828125,22.40999984741211,108.31999969482422,210.0,33.279998779296875
2015-03-24,31.672500610351562,111.63999938964844,374.0899963378906,151.64999389648438,568.6288452148438,163.0,22.079999923706055,107.93000030517578,208.82000732421875,33.06999969482422
2015-03-25,30.844999313354492,111.43000030517578,370.9599914550781,148.22999572753906,557.2550659179688,159.1999969482422,21.690000534057617,105.45999908447266,205.75999450683594,32.619998931884766
2015-03-26,31.059999465942383,111.02999877929688,367.3500061035156,148.1699981689453,553.6499633789062,160.58999633789062,21.389999389648438,105.0999984741211,205.27000427246094,32.81999969482422
2015-03-27,30.8125,111.19000244140625,370.55999755859375,148.85000610351562,546.8386840820312,160.39999389648438,21.299999237060547,105.5199966430664,205.74000549316406,32.75
2015-03-30,31.592500686645508,111.23999786376953,374.5899963378906,152.6999969482422,550.5185546875,162.6699981689453,21.270000457763672,106.7300033569336,208.25,32.970001220703125
2015-03-31,31.107500076293945,111.43000030517578,372.1000061035156,150.0800018310547,546.4995727539062,160.5,21.030000686645508,105.5999984741211,206.42999267578125,32.650001525878906
2015-04-01,31.0625,111.58000183105469,370.260009765625,148.63999938964844,541.074462890625,159.17999267578125,20.8799991607666,105.05000305175781,205.6999969482422,32.88999938964844
2015-04-02,31.329999923706055,111.43000030517578,372.25,149.27999877929688,534.063720703125,160.4499969482422,21.34000015258789,105.12000274658203,206.44000244140625,33.130001068115234
2015-04-06,31.837499618530273,111.5,377.0400085449219,150.92999267578125,535.2953491210938,162.0399932861328,21.34000015258789,105.9800033569336,207.8300018310547,33.33000183105469
2015-04-07,31.502500534057617,111.5199966430664,374.4100036621094,152.32000732421875,535.5496215820312,162.07000732421875,21.110000610351562,105.80000305175781,207.27999877929688,33.15999984741211
2015-04-08,31.399999618530273,111.52999877929688,381.20001220703125,153.36000061035156,540.1270751953125,161.85000610351562,21.59000015258789,106.63999938964844,207.97999572753906,32.650001525878906
2015-04-09,31.639999389648438,111.25,383.5400085449219,153.4199981689453,539.2993774414062,162.33999633789062,22.610000610351562,107.30999755859375,208.89999389648438,32.689998626708984
2015-04-10,31.774999618530273,111.25,382.6499938964844,154.3800048828125,538.5314331054688,162.86000061035156,22.549999237060547,107.75,210.0399932861328,32.77000045776367
2015-04-13,31.712499618530273,111.37000274658203,382.3599853515625,153.24000549316406,537.6937866210938,162.3800048828125,22.0,107.4800033569336,209.08999633789062,32.880001068115234
2015-04-14,31.575000762939453,111.48999786376953,385.1099853515625,153.2100067138672,528.9378051757812,162.3000030517578,21.760000228881836,107.16999816894531,209.49000549316406,32.689998626708984
2015-04-15,31.69499969482422,111.63999938964844,383.45001220703125,152.42999267578125,531.0719604492188,164.1300048828125,22.139999389648438,107.83999633789062,210.42999267578125,32.88999938964844
2015-04-16,31.542499542236328,111.58000183105469,386.0400085449219,151.97000122070312,532.3384399414062,163.1300048828125,21.950000762939453,107.69000244140625,210.3699951171875,32.75
2015-04-17,31.1875,111.66999816894531,375.55999755859375,149.60000610351562,522.6151733398438,160.6699981689453,21.43000030517578,106.01000213623047,207.9499969482422,32.5099983215332
2015-04-20,31.899999618530273,111.58999633789062,389.510009765625,152.6699981689453,533.9141235351562,166.16000366210938,21.829999923706055,107.5999984741211,209.85000610351562,32.83000183105469
2015-04-21,31.727500915527344,111.47000122070312,391.17999267578125,153.3300018310547,532.5079956054688,164.25999450683594,21.709999084472656,108.05999755859375,209.60000610351562,32.65999984741211
2015-04-22,32.154998779296875,111.13999938964844,389.79998779296875,151.19000244140625,537.8882446289062,165.36000061035156,22.030000686645508,108.6500015258789,210.6300048828125,32.86000061035156
2015-04-23,32.41749954223633,111.30999755859375,389.989990234375,149.8699951171875,545.5023193359375,170.24000549316406,22.079999923706055,109.05999755859375,211.16000366210938,34.22999954223633
2015-04-24,32.56999969482422,111.5,445.1000061035156,148.39999389648438,563.5128784179688,169.77999877929688,22.0,110.54000091552734,211.64999389648438,34.0099983215332
2015-04-27,33.162498474121094,111.54000091552734,438.55999755859375,147.8000030517578,555.3699951171875,170.72999572753906,21.920000076293945,110.26000213623047,210.77000427246094,34.09000015258789
2015-04-28,32.63999938964844,111.11000061035156,429.30999755859375,147.50999450683594,553.6799926757812,173.9199981689453,22.360000610351562,110.04000091552734,211.44000244140625,34.86000061035156
2015-04-29,32.15999984741211,110.86000061035156,429.3699951171875,146.14999389648438,549.0800170898438,174.39999389648438,21.110000610351562,109.3499984741211,210.57000732421875,34.7599983215332
2015-04-30,31.287500381469727,110.86000061035156,421.7799987792969,143.33999633789062,537.3400268554688,171.2899932861328,21.149999618530273,107.62999725341797,208.4600067138672,34.63999938964844
2015-05-01,32.23749923706055,110.33999633789062,422.8699951171875,144.6699981689453,537.9000244140625,173.6699981689453,21.399999618530273,109.05000305175781,210.72000122070312,34.41999816894531
2015-05-04,32.17499923706055,110.12999725341797,423.0400085449219,144.02000427246094,540.780029296875,173.97000122070312,21.270000457763672,109.2300033569336,211.32000732421875,34.529998779296875
2015-05-05,31.450000762939453,110.02999877929688,421.19000244140625,142.91000366210938,530.7999877929688,173.0800018310547,20.139999389648438,107.44999694824219,208.89999389648438,33.720001220703125
2015-05-06,31.252500534057617,109.66000366210938,419.1000061035156,141.0399932861328,524.219970703125,170.0500030517578,19.579999923706055,106.70999908447266,208.0399932861328,33.380001068115234
2015-05-07,31.315000534057617,109.93000030517578,426.8800048828125,141.49000549316406,530.7000122070312,170.99000549316406,19.75,107.3499984741211,208.8699951171875,33.369998931884766
2015-05-08,31.905000686645508,110.29000091552734,433.69000244140625,145.4600067138672,538.219970703125,172.67999267578125,19.93000030517578,108.69000244140625,211.6199951171875,33.689998626708984
2015-05-11,31.579999923706055,109.58999633789062,432.8500061035156,145.88999938964844,535.7000122070312,171.1199951171875,19.350000381469727,108.2699966430664,210.61000061035156,33.4900016784668
2015-05-12,31.467500686645508,109.58000183105469,431.0199890136719,145.42999267578125,529.0399780273438,170.5500030517578,19.1200008392334,107.77999877929688,209.97999572753906,33.65999984741211
2015-05-13,31.502500534057617,109.56999969482422,426.8699951171875,145.6199951171875,529.6199951171875,172.27999877929688,19.360000610351562,108.0,210.02000427246094,33.900001525878906
2015-05-14,32.23749923706055,109.73999786376953,432.2799987792969,147.9600067138672,538.4000244140625,174.0500030517578,19.31999969482422,109.58000183105469,212.2100067138672,34.130001068115234
2015-05-15,32.192501068115234,110.19999694824219,426.0,146.8800048828125,533.8499755859375,173.25999450683594,19.469999313354492,109.58000183105469,212.44000244140625,34.33000183105469
2015-05-18,32.54750061035156,109.77999877929688,425.239990234375,146.7100067138672,532.2999877929688,173.05999755859375,19.68000030517578,110.05999755859375,213.10000610351562,34.869998931884766
2015-05-19,32.51750183105469,109.4000015258789,421.7099914550781,147.0500030517578,537.3599853515625,173.47999572753906,19.709999084472656,109.94000244140625,213.02999877929688,34.369998931884766
2015-05-20,32.51499938964844,109.56999969482422,423.8599853515625,146.4199981689453,539.27001953125,173.75999450683594,20.06999969482422,110.01000213623047,212.8800048828125,34.619998931884766
2015-05-21,32.84749984741211,109.91000366210938,431.6300048828125,147.35000610351562,542.510009765625,173.33999633789062,20.200000762939453,110.58000183105469,213.5,35.06999969482422
2015-05-22,33.1349983215332,109.79000091552734,427.6300048828125,144.80999755859375,540.1099853515625,172.22000122070312,20.510000228881836,110.47000122070312,212.99000549316406,34.709999084472656
2015-05-26,32.404998779296875,110.05999755859375,425.4700012207031,142.8000030517578,532.3200073242188,170.1300048828125,19.8700008392334,109.19999694824219,210.6999969482422,34.66999816894531
2015-05-27,33.0099983215332,110.16999816894531,431.4200134277344,143.0,539.7899780273438,172.0,19.90999984741211,110.95999908447266,212.6999969482422,34.95000076293945
2015-05-28,32.94499969482422,110.12999725341797,426.57000732421875,142.3300018310547,539.780029296875,171.7100067138672,20.190000534057617,110.70999908447266,212.4600067138672,34.79999923706055
2015-05-29,32.56999969482422,110.16999816894531,429.2300109863281,140.52000427246094,532.1099853515625,169.64999389648438,20.049999237060547,110.05000305175781,211.13999938964844,34.540000915527344
2015-06-01,32.6349983215332,109.66000366210938,430.9200134277344,141.25,533.989990234375,170.17999267578125,19.579999923706055,110.41999816894531,211.57000732421875,34.349998474121094
2015-06-02,32.4900016784668,109.2300033569336,430.989990234375,143.25,539.1799926757812,169.64999389648438,19.770000457763672,110.06999969482422,211.36000061035156,34.36000061035156
2015-06-03,32.529998779296875,108.80000305175781,436.5899963378906,143.80999755859375,540.3099975585938,169.9199981689453,19.709999084472656,110.4000015258789,211.9199981689453,35.029998779296875
2015-06-04,32.34000015258789,109.02999877929688,430.7799987792969,141.19000244140625,536.7000122070312,168.3800048828125,20.280000686645508,109.55999755859375,210.1300048828125,35.27000045776367
2015-06-05,32.162498474121094,108.55000305175781,426.95001220703125,140.72999572753906,533.3300170898438,167.39999389648438,20.280000686645508,109.30000305175781,209.77000427246094,34.56999969482422
2015-06-08,31.950000762939453,108.70999908447266,423.5,140.63999938964844,526.8300170898438,165.33999633789062,19.170000076293945,108.19000244140625,208.47999572753906,34.59000015258789
2015-06-09,31.854999542236328,108.4000015258789,425.4800109863281,140.10000610351562,526.6900024414062,165.67999267578125,19.350000381469727,108.01000213623047,208.4499969482422,34.5099983215332
2015-06-10,32.220001220703125,108.12999725341797,430.7699890136719,141.6199951171875,536.6900024414062,168.9199981689453,19.530000686645508,109.48999786376953,210.9499969482422,34.720001220703125
2015-06-11,32.147499084472656,108.70999908447266,432.9700012207031,142.9600067138672,534.6099853515625,168.77999877929688,19.81999969482422,109.6500015258789,211.6300048828125,34.880001068115234
2015-06-12,31.792499542236328,108.58000183105469,429.9200134277344,142.8000030517578,532.3300170898438,166.99000549316406,19.43000030517578,108.75,210.00999450683594,34.650001525878906
2015-06-15,31.729999542236328,108.70999908447266,423.6700134277344,142.2899932861328,527.2000122070312,166.25999450683594,19.229999542236328,108.20999908447266,209.11000061035156,34.40999984741211
2015-06-16,31.899999618530273,108.88999938964844,427.260009765625,142.33999633789062,528.1500244140625,166.83999633789062,19.09000015258789,108.80000305175781,210.25,34.66999816894531
2015-06-17,31.825000762939453,108.9000015258789,427.80999755859375,143.42999267578125,529.260009765625,167.1699981689453,19.420000076293945,109.0999984741211,210.58999633789062,34.79999923706055
2015-06-18,31.969999313354492,108.87000274658203,439.3900146484375,145.3800048828125,536.72998046875,168.25,19.5,110.69000244140625,212.77999877929688,35.02000045776367
2015-06-19,31.649999618530273,109.20999908447266,434.9200134277344,145.1300048828125,536.6900024414062,166.99000549316406,19.5,109.88999938964844,210.80999755859375,34.9900016784668
2015-06-22,31.90250015258789,108.66999816894531,436.2900085449219,145.6999969482422,538.1900024414062,167.72999572753906,19.09000015258789,110.69999694824219,211.88999938964844,35.040000915527344
2015-06-23,31.75749969482422,108.41999816894531,445.989990234375,144.42999267578125,540.47998046875,168.6199951171875,19.3799991607666,110.79000091552734,212.0399932861328,35.90999984741211
2015-06-24,32.02750015258789,108.58999633789062,440.8399963378906,143.0,537.8400268554688,166.97000122070312,18.6299991607666,110.22000122070312,210.5,35.779998779296875
2015-06-25,31.875,108.47000122070312,440.1000061035156,142.4499969482422,535.22998046875,166.0800018310547,18.639999389648438,110.0,209.86000061035156,36.18000030517578
2015-06-26,31.6875,108.20999908447266,438.1000061035156,142.47999572753906,531.6900024414062,165.4600067138672,18.3799991607666,109.2699966430664,209.82000732421875,36.119998931884766
2015-06-29,31.13249969482422,108.8499984741211,429.8599853515625,138.72999572753906,521.52001953125,162.97000122070312,17.579999923706055,106.69000244140625,205.4199981689453,35.77000045776367
2015-06-30,31.357500076293945,108.77999877929688,434.0899963378906,138.72000122070312,520.510009765625,162.66000366210938,18.25,107.06999969482422,205.85000610351562,35.52000045776367
2015-07-01,31.649999618530273,108.29000091552734,437.3900146484375,140.72999572753906,521.8400268554688,164.49000549316406,18.549999237060547,107.91999816894531,207.5,35.56999969482422
2015-07-02,31.610000610351562,108.44000244140625,437.7099914550781,140.2100067138672,523.4000244140625,165.08999633789062,18.549999237060547,107.94999694824219,207.30999755859375,35.72999954223633
2015-07-06,31.5,108.83000183105469,436.0400085449219,140.52000427246094,522.8599853515625,164.72999572753906,18.270000457763672,107.69999694824219,206.72000122070312,35.61000061035156
2015-07-07,31.422500610351562,108.9800033569336,436.7200012207031,143.14999389648438,525.02001953125,165.0,19.049999237060547,107.97000122070312,208.02000427246094,35.77000045776367
2015-07-08,30.642499923706055,109.23999786376953,429.70001220703125,141.9199981689453,516.8300170898438,163.16000366210938,17.56999969482422,106.08999633789062,204.52999877929688,34.790000915527344
2015-07-09,30.017499923706055,108.83999633789062,434.3900146484375,142.8000030517578,520.6799926757812,163.85000610351562,17.84000015258789,106.02999877929688,204.89999389648438,34.38999938964844
2015-07-10,30.81999969482422,108.37999725341797,443.510009765625,144.47999572753906,530.1300048828125,166.9499969482422,18.149999618530273,107.6500015258789,207.47999572753906,34.650001525878906
2015-07-13,31.415000915527344,108.22000122070312,455.57000732421875,146.6199951171875,546.5499877929688,169.3800048828125,18.850000381469727,109.54000091552734,209.77000427246094,34.880001068115234
2015-07-14,31.40250015258789,108.4000015258789,465.57000732421875,147.75,561.0999755859375,168.61000061035156,18.920000076293945,110.26000213623047,210.67999267578125,35.119998931884766
2015-07-15,31.704999923706055,108.69000244140625,461.19000244140625,146.88999938964844,560.219970703125,168.52999877929688,18.540000915527344,110.37999725341797,210.61000061035156,34.72999954223633
2015-07-16,32.127498626708984,108.77999877929688,475.4800109863281,148.49000549316406,579.8499755859375,171.0,18.690000534057617,111.94000244140625,212.3000030517578,35.15999984741211
2015-07-17,32.404998779296875,108.79000091552734,483.010009765625,146.83999633789062,672.9299926757812,172.50999450683594,18.450000762939453,113.58999633789062,212.47999572753906,35.0099983215332
2015-07-20,33.01750183105469,108.5999984741211,488.1000061035156,146.72000122070312,663.02001953125,173.22000122070312,18.459999084472656,113.9800033569336,212.58999633789062,34.900001525878906
2015-07-21,32.6875,108.77999877929688,488.0,145.0,662.2999877929688,163.07000732421875,18.479999542236328,113.91000366210938,211.75,34.56999969482422
2015-07-22,31.30500030517578,108.83000183105469,488.2699890136719,146.47000122070312,662.0999755859375,160.35000610351562,18.520000457763672,112.62000274658203,211.3699951171875,34.27000045776367
2015-07-23,31.290000915527344,109.13999938964844,482.17999267578125,146.11000061035156,644.280029296875,161.72999572753906,18.68000030517578,112.19999694824219,210.17999267578125,33.93000030517578
2015-07-24,31.125,109.12000274658203,529.4199829101562,144.05999755859375,623.5599975585938,159.75,18.110000610351562,111.0999984741211,208.0,34.290000915527344
2015-07-27,30.6924991607666,109.26000213623047,531.4099731445312,141.02999877929688,627.260009765625,159.07000732421875,17.690000534057617,110.18000030517578,206.7899932861328,34.31999969482422
2015-07-28,30.844999313354492,109.1500015258789,526.030029296875,141.80999755859375,628.0,160.0500030517578,18.010000228881836,111.12999725341797,209.3300018310547,34.33000183105469
2015-07-29,30.747499465942383,109.05999755859375,529.0,144.13999938964844,631.9299926757812,161.08999633789062,18.219999313354492,111.55000305175781,210.77000427246094,34.689998626708984
2015-07-30,30.592500686645508,109.06999969482422,536.760009765625,143.00999450683594,632.5900268554688,160.9600067138672,19.649999618530273,112.08000183105469,210.82000732421875,34.79999923706055
2015-07-31,30.325000762939453,109.5,536.1500244140625,144.1699981689453,625.6099853515625,161.99000549316406,19.6200008392334,111.94999694824219,210.5,34.7400016784668
2015-08-03,29.610000610351562,109.4000015258789,535.030029296875,143.69000244140625,631.2100219726562,158.7100067138672,19.850000381469727,111.5999984741211,209.7899932861328,34.65999984741211
2015-08-04,28.65999984741211,109.08000183105469,531.9000244140625,143.5399932861328,629.25,157.60000610351562,21.75,111.38999938964844,209.3800048828125,34.58000183105469
2015-08-05,28.850000381469727,108.87999725341797,537.010009765625,144.9499969482422,643.780029296875,157.89999389648438,22.360000610351562,112.25,210.07000732421875,34.56999969482422
2015-08-06,28.782499313354492,109.01000213623047,529.4600219726562,143.82000732421875,642.6799926757812,156.32000732421875,21.989999771118164,110.44999694824219,208.35000610351562,34.2400016784668
2015-08-07,28.8799991607666,109.19999694824219,522.6199951171875,142.4199981689453,635.2999877929688,155.1199951171875,22.200000762939453,110.30999755859375,207.9499969482422,34.209999084472656
2015-08-10,29.93000030517578,109.05999755859375,524.0,145.86000061035156,633.72998046875,156.75,22.600000381469727,111.56999969482422,210.57000732421875,34.779998779296875
2015-08-11,28.372499465942383,109.41999816894531,527.4600219726562,144.0500030517578,660.780029296875,155.50999450683594,22.18000030517578,110.13999938964844,208.6699981689453,34.650001525878906
2015-08-12,28.809999465942383,109.3499984741211,525.9099731445312,142.42999267578125,659.5599975585938,156.16000366210938,22.06999969482422,110.5199966430664,208.9199981689453,34.02000045776367
2015-08-13,28.787500381469727,109.12000274658203,529.6599731445312,144.80999755859375,656.4500122070312,155.07000732421875,22.25,110.33999633789062,208.66000366210938,33.810001373291016
2015-08-14,28.989999771118164,109.06999969482422,531.52001953125,145.08999633789062,657.1199951171875,155.75,22.479999542236328,110.51000213623047,209.4199981689453,34.04999923706055
2015-08-17,29.290000915527344,109.26000213623047,535.219970703125,144.44000244140625,660.8699951171875,156.30999755859375,22.639999389648438,111.43000030517578,210.58999633789062,34.22999954223633
2015-08-18,29.125,109.05999755859375,535.02001953125,144.60000610351562,656.1300048828125,156.00999450683594,22.479999542236328,110.86000061035156,209.97999572753906,34.349998474121094
